geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
69309,2.815210293227953,-60.70111707720853,boa vista,RR
69312,2.801780798894302,-60.7100497152629,boa vista,RR
69309,2.813243285210873,-60.69267346313233,boa vista,RR
69373,0.9389631189380642,-60.43002519042639,rorainopolis,RR
69316,2.770997387683088,-60.72619454991441,boa vista,RR
69312,2.818056301091401,-60.72101219349306,boa vista,RR
69370,1.0100252278930542,-60.03777279334968,sao luiz,RR
69375,0.9491545010949756,-59.914220159080216,sao joao da baliza,RR
69345,4.474524405461255,-61.14789559453875,pacaraima,RR
69307,2.8569214863148464,-60.66509790020268,boa vista,RR
69309,2.8133496390118173,-60.701958971150056,boa vista,RR
69310,2.846574705936853,-60.70234567367084,boa vista,RR
69303,2.8064987242166954,-60.677066916810574,boa vista,RR
69307,2.8569214863148464,-60.66509790020268,boa vista,RR
69311,2.85227042697483,-60.71401436138896,boa vista,RR
69306,2.839150395941916,-60.65906910950989,boa vista,RR
69312,2.8059944556936194,-60.71334948962217,boa vista,RR
69305,2.8424736491110867,-60.67068447974121,boa vista,RR
69312,2.8171647493531835,-60.72151314067696,boa vista,RR
69314,2.8233132192801187,-60.733886691477615,boa vista,RR
69303,2.809374213498608,-60.68154645691611,boa vista,RR
69301,2.8253937950584374,-60.67822576095939,boa vista,RR
69311,2.845166461919647,-60.71089360017781,boa vista,RR
69313,2.857464330924013,-60.72222115937015,boa vista,RR
69301,2.823105609590836,-60.67309396148327,boa vista,RR
69301,2.820440000000076,-60.67217999999997,boa vista,RR
69306,2.8334975160108526,-60.66528388403437,boa vista,RR
69314,2.801349426416727,-60.743400660108,boa vista,RR
69305,2.849495300183143,-60.66669397944757,boa vista,RR
69307,2.862506761150994,-60.65706400113091,boa vista,RR
69307,2.858149148653616,-60.66200762957051,boa vista,RR
69348,2.1699931683766027,-61.05131845530793,iracema,RR
69340,2.4348660000000564,-61.02704149999997,mucajai,RR
69307,2.859186384920076,-60.66981429678002,boa vista,RR
69305,2.846187056709549,-60.664534383264304,boa vista,RR
69301,2.842156627787063,-60.65408944929359,boa vista,RR
69310,2.833463694618932,-60.70873375907539,boa vista,RR
69301,2.813777763172701,-60.672342074792496,boa vista,RR
69304,2.826144796905368,-60.68863527744583,boa vista,RR
69313,2.8481386403336235,-60.72470383090723,boa vista,RR
69313,2.8248395856017927,-60.72470431402706,boa vista,RR
69307,2.8486175867979,-60.65698161405126,boa vista,RR
69317,2.8111314220055696,-60.77579919723802,boa vista,RR
69313,2.845715842917647,-60.721840084134605,boa vista,RR
69313,2.8432076599843734,-60.72889148138504,boa vista,RR
69303,2.808801918199655,-60.67842731665441,boa vista,RR
69309,2.811451434163453,-60.70127054942903,boa vista,RR
69314,2.829781025928249,-60.732629378755554,boa vista,RR
69309,2.812802030512243,-60.69654935714176,boa vista,RR
69304,2.824846526763601,-60.692576986938406,boa vista,RR
69378,0.8794221728757968,-59.69974467182991,caroebe,RR
69348,2.165806038057203,-61.05517753272106,iracema,RR
69314,2.819199986756459,-60.756077606119405,boa vista,RR
69378,0.794581839995593,-59.41373401258128,caroebe,RR
69313,2.839895910596044,-60.71157811595929,boa vista,RR
69317,2.8125282739995874,-60.763802865450025,boa vista,RR
69317,2.8012259976934466,-60.75688968030348,boa vista,RR
69301,2.818388762237559,-60.67603890761429,boa vista,RR
69316,2.8102423773660057,-60.75028280546867,boa vista,RR
69301,2.821374037729382,-60.67647538402233,boa vista,RR
69306,2.8341526287995062,-60.65905638366496,boa vista,RR
69305,2.844815605839694,-60.66920089847328,boa vista,RR
69309,2.819533035742678,-60.70032967627199,boa vista,RR
69309,2.815210293227953,-60.70111707720853,boa vista,RR
69309,2.8212693744017363,-60.70588503953949,boa vista,RR
69317,2.8416641867704,-60.744819810745554,boa vista,RR
69311,2.85162247444287,-60.71396769817181,boa vista,RR
69375,0.9503400319452378,-59.914209801911,sao joao da baliza,RR
69313,2.831794925211673,-60.72425327724219,boa vista,RR
69310,2.833463694618932,-60.70873375907539,boa vista,RR
69317,2.842801994107408,-60.74728666815727,boa vista,RR
69301,2.8217960290907342,-60.67638025995933,boa vista,RR
69314,2.8317231436462893,-60.731981905806,boa vista,RR
69307,2.859660389994521,-60.660747264705016,boa vista,RR
69373,0.9417069409226468,-60.42986073461624,rorainopolis,RR
69309,2.815210293227953,-60.70111707720853,boa vista,RR
69306,2.8397289829384684,-60.6632793687531,boa vista,RR
69314,2.844161279207191,-60.72842673218022,boa vista,RR
69360,1.8335015895584643,-61.11899467467068,caracarai,RR
69307,2.8610976293335133,-60.66969976595973,boa vista,RR
69314,2.8478713271880256,-60.72446857941216,boa vista,RR
69307,2.8550481554169225,-60.63348168854863,boa vista,RR
69309,2.818340243520012,-60.69838719574043,boa vista,RR
69312,2.800662102736384,-60.701369083012736,boa vista,RR
69312,2.7885252638200098,-60.70244359011243,boa vista,RR
69306,2.839270905420028,-60.66510268661804,boa vista,RR
69305,2.84110335480061,-60.67383246463199,boa vista,RR
69317,2.8530388984192503,-60.72112114765732,boa vista,RR
69305,2.8329702473878053,-60.671251658411975,boa vista,RR
69305,2.8330417111157344,-60.6787618217755,boa vista,RR
69304,2.822715065148906,-60.68055754963797,boa vista,RR
69307,2.845885777641931,-60.6540403222116,boa vista,RR
69313,2.84847139423172,-60.71751985164903,boa vista,RR
69311,2.85154366062299,-60.71388220973783,boa vista,RR
69307,2.8663169564131348,-60.67064005724741,boa vista,RR
69314,2.823359939853128,-60.72824374646933,boa vista,RR
69350,2.9973869912704125,-61.31160726990227,alto alegre,RR
69303,2.8071203093469896,-60.67825704483503,boa vista,RR
69301,2.8244366244448225,-60.66656384143817,boa vista,RR
69314,2.8122790036608825,-60.738743187433066,boa vista,RR
69308,2.796386493848668,-60.68641949887365,boa vista,RR
69312,2.803568244922991,-60.71026820899453,boa vista,RR
69304,2.8264732659114014,-60.69219126116965,boa vista,RR
69314,2.807228128425679,-60.75490899320168,boa vista,RR
69314,2.807852920859116,-60.74647594518797,boa vista,RR
69312,2.833085125483502,-60.71794243888844,boa vista,RR
69315,2.823603026044061,-60.667216186594665,boa vista,RR
69375,0.9501962672481024,-59.91305067248097,sao joao da baliza,RR
69360,1.8047251383816425,-61.13460526183047,caracaraí,RR
69309,2.807657671772853,-60.70558420060159,boa vista,RR
69370,1.0172208866194898,-60.042833032261846,sao luiz,RR
69313,2.8055860369304377,-60.71611902770875,boa vista,RR
69309,2.811221924734912,-60.70496516393889,boa vista,RR
69317,2.7987676877705776,-60.7507134176357,boa vista,RR
69310,2.8394170523732973,-60.708609109542486,boa vista,RR
69375,0.9594640953976477,-59.91058011907953,sao joao da baliza,RR
69313,2.832333502399192,-60.723250555893706,boa vista,RR
69304,2.8293734086194338,-60.68696180042321,boa vista,RR
69307,2.8053005037572705,-60.68163830083371,boa vista,RR
69301,2.8068338752613187,-60.681909087732855,boa vista,RR
69301,2.8253937950584374,-60.67822576095939,boa vista,RR
69301,2.8240972473396466,-60.6642623113756,boa vista,RR
69301,2.821249999205921,-60.67773302805791,boa vista,RR
69301,2.821231062769212,-60.66710845556168,boa vista,RR
69311,2.853084290735968,-60.71621584722548,boa vista,RR
69312,2.8198468023805385,-60.71499382632923,boa vista,RR
69312,2.801381061716142,-60.711005618500366,boa vista,RR
69378,0.8808039627443971,-59.6960331922521,caroebe,RR
69317,2.814278699684197,-60.75694168750952,boa vista,RR
69306,2.843973558142922,-60.6649526576371,boa vista,RR
69312,2.8239206355724424,-60.718011840130266,boa vista,RR
69306,2.8316233973831086,-60.66635669100917,boa vista,RR
69312,2.7939779999999983,-60.71499675,boa vista,RR
69301,2.817371546920368,-60.6777817686947,boa vista,RR
69307,2.853872761901428,-60.65592655469052,boa vista,RR
69311,2.849885245120146,-60.70955402419949,boa vista,RR
69314,2.8247522086886336,-60.73115768014164,boa vista,RR
69305,2.8377783167741115,-60.6765167514837,boa vista,RR
69313,2.845715188081161,-60.71699066553346,boa vista,RR
69312,2.829524173780334,-60.70065289643333,boa vista,RR
69313,2.811335324811976,-60.72729190607044,boa vista,RR
69303,2.814914365901602,-60.681287287081,boa vista,RR
69309,2.811345374261114,-60.69602138228544,boa vista,RR
69303,2.8510855804644173,-60.64172653004558,boa vista,RR
69307,2.842802845809602,-60.65279590543148,boa vista,RR
69312,2.795404893619942,-60.71761338121522,boa vista,RR
69305,2.81931821808379,-60.67244156570002,boa vista,RR
69303,2.809374213498608,-60.68154645691611,boa vista,RR
69314,2.8194808739912145,-60.7328569222134,boa vista,RR
69306,2.8321576827282,-60.666105262611474,boa vista,RR
69314,2.82811282346958,-60.73620440601999,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69306,2.835935990565897,-60.654923418482426,boa vista,RR
69355,3.884717353373734,-59.61988679472323,normandia,RR
69345,4.478428913138282,-61.14783574624407,pacaraima,RR
69307,2.8598961635270475,-60.66591455787537,boa vista,RR
69307,2.85515023309346,-60.65592130769842,boa vista,RR
69306,2.8356368918553647,-60.66365090787969,boa vista,RR
69301,2.850871742919522,-60.646439569446194,boa vista,RR
69312,2.7966105000000065,-60.7035915,boa vista,RR
69307,2.862709298075653,-60.66223166595312,boa vista,RR
69314,2.834393120563244,-60.73257750708217,boa vista,RR
69378,0.8814864877331176,-59.69724060332436,caroebe,RR
69307,2.85857707952329,-60.66275047859927,boa vista,RR
69312,2.805401922371038,-60.71341931556783,boa vista,RR
69312,2.8116549032227898,-60.72000604088369,boa vista,RR
69312,2.810414174565742,-60.7206539973722,boa vista,RR
69309,2.81122977983703,-60.7016746067949,boa vista,RR
69301,2.823458536092981,-60.67606627287933,boa vista,RR
69301,2.8145663994351664,-60.673190261075874,boa vista,RR
69304,2.8258580036125114,-60.68721273259752,boa vista,RR
69305,2.8329702473878053,-60.671251658411975,boa vista,RR
69307,2.853830885223342,-60.654645774238666,boa vista,RR
69340,2.4426574797401392,-60.91982741041733,mucajai,RR
69312,2.812700196824092,-60.71302143168312,boa vista,RR
69313,2.806880097819486,-60.724973563585365,boa vista,RR
69313,2.8069497950782822,-60.72398782937559,boa vista,RR
69307,2.8184467971229448,-60.67014138926054,boa vista,RR
69312,2.8031960129345297,-60.702896980771456,boa vista,RR
69305,2.84359135084439,-60.67313717887157,boa vista,RR
69313,2.827215032835236,-60.72191399095885,boa vista,RR
69370,1.0153692137277366,-60.03618530753079,sao luiz,RR
69303,2.808768970987451,-60.6803409946078,boa vista,RR
69305,2.8342960108242656,-60.67248184891086,boa vista,RR
69306,2.8323959718145546,-60.66259780351423,boa vista,RR
69350,2.993685000000056,-61.57298149999996,alto alegre,RR
69314,2.828563210494272,-60.73704610289855,boa vista,RR
69309,2.8112142910691578,-60.70577967233502,boa vista,RR
69311,2.8077919556549684,-60.71667206264727,boa vista,RR
69311,2.8514921589310336,-60.71279260749871,boa vista,RR
69312,2.8107884821452296,-60.72674687547328,boa vista,RR
69340,2.448768364014628,-60.92701021974768,mucajai,RR
69314,2.824455349037078,-60.72786781728459,boa vista,RR
69314,2.799741850860608,-60.740713438753446,boa vista,RR
69305,2.84737512183456,-60.67062343285695,boa vista,RR
69301,2.8145663994351664,-60.673190261075874,boa vista,RR
69314,2.8380343172802447,-60.7221654276356,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69313,2.82641647875221,-60.6983182468045,boa vista,RR
69303,2.808759982657164,-60.68033518111904,boa vista,RR
69317,2.824992891769936,-60.73518938635739,boa vista,RR
69310,2.849692019128925,-60.70371339077967,boa vista,RR
69304,2.820410126085968,-60.68608100600434,boa vista,RR
69305,2.8383449081448817,-60.65750124932138,boa vista,RR
69305,2.850438283647588,-60.66612941509896,boa vista,RR
69348,2.171968303435016,-61.05259069656498,iracema,RR
69312,2.81134170530106,-60.72511964217865,boa vista,RR
69307,2.845885777641931,-60.6540403222116,boa vista,RR
69340,2.448803241628528,-60.929726749722114,mucajai,RR
69312,2.823548150387031,-60.7158914700367,boa vista,RR
69311,2.8497264697987665,-60.71298105371066,boa vista,RR
69309,2.81030221819533,-60.698124746086506,boa vista,RR
69312,2.828650612724758,-60.7033681174663,boa vista,RR
69301,2.8202781657793654,-60.664367962491085,boa vista,RR
69317,2.8111314220055696,-60.77579919723802,boa vista,RR
69309,2.8166603623666497,-60.70648319322383,boa vista,RR
69304,2.823697481854913,-60.69248869317333,boa vista,RR
69309,2.8097623517986907,-60.69234775426061,boa vista,RR
69313,2.8036943520533364,-60.72907972681162,boa vista,RR
69307,2.867165759173951,-60.66984283181681,boa vista,RR
69307,2.8463994337793506,-60.65462796119858,boa vista,RR
69316,2.8010195283572665,-60.74966056163011,boa vista,RR
69306,2.829127716376237,-60.6675152492834,boa vista,RR
69313,2.832333502399192,-60.723250555893706,boa vista,RR
69373,0.9361388118315578,-60.42684843549467,rorainopolis,RR
69309,2.8079312382395805,-60.70635219394663,boa vista,RR
69301,2.815178679362747,-60.67109905058592,boa vista,RR
69314,2.8317231436462893,-60.731981905806,boa vista,RR
69316,2.774435958961905,-60.72341471889576,boa vista,RR
69314,2.8478713271880256,-60.72446857941216,boa vista,RR
69307,2.861912123358645,-60.65661687681912,boa vista,RR
69313,2.844120377049112,-60.7280615133153,boa vista,RR
69306,2.828717964739338,-60.67305420927698,boa vista,RR
69360,1.8191225731176064,-61.134737129258696,caracarai,RR
69317,2.841970138594315,-60.745783041255365,boa vista,RR
69313,2.8462169637721124,-60.71580432855056,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69307,2.862506761150994,-60.65706400113091,boa vista,RR
69313,2.8288230592762,-60.725932635008704,boa vista,RR
69312,2.8269467696894943,-60.71383173022199,boa vista,RR
69305,2.8462649651538965,-60.66470385332747,boa vista,RR
69301,2.819354181576536,-60.66671730239971,boa vista,RR
69313,2.845715842917647,-60.721840084134605,boa vista,RR
69305,2.831187947279123,-60.677818289013885,boa vista,RR
69312,2.789670664140503,-60.69908873377849,boa vista,RR
69312,2.831032744166551,-60.71629077281647,boa vista,RR
69309,2.821002448061085,-60.69937552418651,boa vista,RR
69317,2.8427090530927184,-60.748863365816895,boa vista,RR
69312,2.803790438373146,-60.70345106653915,boa vista,RR
69350,2.9979457408495045,-61.31086713567558,alto alegre,RR
69312,2.8048564151860584,-60.71534608294004,boa vista,RR
69313,2.845977135740495,-60.72615215472485,boa vista,RR
69360,1.8110847751096688,-61.1344072225429,caracarai,RR
69350,2.993685000000056,-61.57298149999996,alto alegre,RR
69307,2.864813707028363,-60.67150686713296,boa vista,RR
69317,2.8482389999999977,-60.74470575,boa vista,RR
69309,2.818158970378492,-60.70145736787814,boa vista,RR
69309,2.8026955111464504,-60.69449017857866,boa vista,RR
69312,2.828044832171848,-60.69936521843936,boa vista,RR
69312,2.827981231430211,-60.71801149547217,boa vista,RR
69305,2.8383449081448817,-60.65750124932138,boa vista,RR
69307,2.862772230143598,-60.663947163927936,boa vista,RR
69307,2.8641776856194205,-60.66281374515595,boa vista,RR
69311,2.8536935221316617,-60.71706329860225,boa vista,RR
69303,2.814914365901602,-60.681287287081,boa vista,RR
69304,2.821534138002736,-60.692457938037656,boa vista,RR
69312,2.810324263221174,-60.72225322475766,boa vista,RR
69307,2.866417076393724,-60.67108940229964,boa vista,RR
69317,2.8174144319410823,-60.75764004339363,boa vista,RR
69312,2.8270411622202323,-60.718810236486256,boa vista,RR
69373,0.9361388118315578,-60.42684843549467,rorainopolis,RR
69309,2.8187853005304566,-60.71196096199166,boa vista,RR
69301,2.82744345362704,-60.67103538263134,boa vista,RR
69303,2.814566984625725,-60.68135673309266,boa vista,RR
69305,2.8377498077922443,-60.6765023349852,boa vista,RR
69304,2.823598855233386,-60.69100122020591,boa vista,RR
69370,1.012165123108947,-60.039807126010565,sao luiz,RR
69301,2.850871742919522,-60.646439569446194,boa vista,RR
69348,2.167567471047506,-61.05233382835511,iracema,RR
69312,2.8086828020517074,-60.71683814606371,boa vista,RR
69314,2.8151486330373774,-60.74516474332612,boa vista,RR
69312,2.806104240046817,-60.710390031510585,boa vista,RR
69360,1.814479991701163,-61.1320514186005,caracaraí,RR
69360,1.80890447574368,-61.13294528337269,caracarai,RR
69314,2.8298993050326864,-60.73129047855984,boa vista,RR
69304,2.8190669241078434,-60.68465164168224,boa vista,RR
69345,4.481402412709924,-61.14453925654316,pacaraima,RR
69311,2.854244680563688,-60.71535066146118,boa vista,RR
69301,2.818059478861485,-60.67137106266698,boa vista,RR
69304,2.834684869605617,-60.67608180725568,boa vista,RR
69306,2.831722168071743,-60.66489455112124,boa vista,RR
69307,2.8572297151765444,-60.65666926387448,boa vista,RR
69313,2.8036943520533364,-60.72907972681162,boa vista,RR
69301,2.824876105467069,-60.67238074105076,boa vista,RR
69307,2.8573408656161385,-60.66019063034731,boa vista,RR
69314,2.8233132192801187,-60.733886691477615,boa vista,RR
69311,2.8460051323953355,-60.710188192975785,boa vista,RR
69309,2.829317202578478,-60.70192980702005,boa vista,RR
69309,2.822491141338024,-60.696410306430494,boa vista,RR
69303,2.808191845463886,-60.684483153625706,boa vista,RR
69370,1.0177293214733416,-60.0370752199252,sao luiz,RR
69375,0.9464312257867736,-59.91267790929306,sao joao da baliza,RR
69380,3.3613470000000034,-59.83663633375023,bonfim,RR
69301,2.826002887923549,-60.67331418669032,boa vista,RR
69313,2.845715842917647,-60.721840084134605,boa vista,RR
69306,2.834309715550289,-60.66614772295303,boa vista,RR
69309,2.8073160183122616,-60.70788652076417,boa vista,RR
69309,2.80759334475628,-60.70515360717575,boa vista,RR
69314,2.8268525014847854,-60.72970922392083,boa vista,RR
69307,2.861885781240347,-60.661445839048405,boa vista,RR
69317,2.8434098753084087,-60.74211945099913,boa vista,RR
69305,2.8327433405976263,-60.6780942595648,boa vista,RR
69312,2.816860136275589,-60.71623276896041,boa vista,RR
69313,2.8217651086627127,-60.72573128970089,boa vista,RR
69305,2.8467770931152194,-60.67009480920156,boa vista,RR
69307,2.8592743835286782,-60.65973228760114,boa vista,RR
69316,2.7657346823334628,-60.72672187132655,boa vista,RR
69312,2.833085125483502,-60.71794243888844,boa vista,RR
69312,2.799952117895096,-60.70090094672717,boa vista,RR
69306,2.7984869944548785,-60.68787009150496,boa vista,RR
69305,2.830964875617651,-60.69033561592973,boa vista,RR
69304,2.82261058326358,-60.68789090819882,boa vista,RR
69312,2.7990701432483065,-60.71834940733008,boa vista,RR
69305,2.834918181776945,-60.6711086215083,boa vista,RR
69301,2.817214595301809,-60.67794808093964,boa vista,RR
69314,2.7913614326706675,-60.744480721444695,boa vista,RR
69318,2.760685000000024,-60.740591190999965,boa vista,RR
69301,2.816170359542361,-60.673058217357806,boa vista,RR
69301,2.819445193912033,-60.66787289515002,boa vista,RR
69307,2.858597532256614,-60.66896914396475,boa vista,RR
69317,2.8447946016079246,-60.74265518072273,boa vista,RR
69305,2.830732383583097,-60.67481288535181,boa vista,RR
69314,2.822564269976509,-60.7323505689697,boa vista,RR
69313,2.819743252640597,-60.72398976794889,boa vista,RR
69306,2.8435354280313145,-60.663113698009255,boa vista,RR
69316,2.7651266665357617,-60.73540430299851,boa vista,RR
69378,0.8807916455585809,-59.69603512780987,caroebe,RR
69309,2.8098711886098067,-60.70282229010137,boa vista,RR
69373,0.9351384702964222,-60.427392882893145,rorainopolis,RR
69317,2.820568388323912,-60.75377568216231,boa vista,RR
69750,0.5377380000000542,-66.62474449999996,sao gabriel da cachoeira,AM
69750,0.5377380000000542,-66.62474449999996,sao gabriel da cachoeira,AM
69750,0.5377380000000542,-66.62474449999996,sao gabriel da cachoeira,AM
69750,0.5377380000000542,-66.62474449999996,sao gabriel da cachoeira,AM
69750,0.4076414076723093,-66.63027044424578,sao gabriel da cachoeira,AM
78131,38.81681628638297,-9.394624510957431,varzea grande,MT
83252,42.18400274298598,-8.723762147513938,ilha dos valadares,PR
83252,42.18400274298598,-8.723762147513938,ilha dos valadares,PR
83810,39.05762941700437,-9.400036925109038,areia branca dos assis,PR
95130,14.585072541779615,121.10539381057764,santa lucia do piai,RS
